"UTC"	"LocalTime"	"GCounter..ml."	"GCounter..bar."	"GCounter...C."	"pH..pH."	"pH...C."	"RedOx..mV."	"RedOx...C."
2024-10-27 05:30:00	2024-10-27 07:30:00	48.1153422269355	0.61428798613475	30.35846343831	5.68322678965532	50.2224653384957	-891.9586537463	40.2503412850055
2024-10-27 05:40:00	2024-10-27 07:40:00	49.2675141899973	0.614221520355335	30.3350680036795	5.68325214791993	50.2377610336626	-891.611043879188	40.2495294244613
2024-10-27 05:50:00	2024-10-27 07:50:00	50.6291719645248	0.614092655252792	30.3412697185267	5.6832465749096	50.2315404800304	-890.854648460511	40.2497009877325
2024-10-27 06:00:00	2024-10-27 08:00:00	50.6291719645248	0.614034833210489	30.3425100614961	5.68343005079398	50.2396382809974	-890.751447109558	40.2525060576641
2024-10-27 06:10:00	2024-10-27 08:10:00	50.6291719645248	0.614022674121703	30.3611152060378	5.68406686010715	50.2260366907207	-890.737401557672	40.2446994481992
2024-10-27 06:20:00	2024-10-27 08:20:00	50.6291719645248	0.613962250352979	30.3635958919767	5.68410327044128	50.2192588968506	-890.714935745261	40.2450968647998
2024-10-27 06:30:00	2024-10-27 08:30:00	50.6291719645248	0.613883305736712	30.3635958919767	5.68368706335615	50.245542030177	-890.718972863235	40.2503344655182
2024-10-27 06:40:00	2024-10-27 08:40:00	50.6291719645248	0.613801845954634	30.3635958919767	5.68375935378187	50.2453686966193	-890.743244296179	40.2512401673061
2024-10-27 06:50:00	2024-10-27 08:50:00	50.6291719645248	0.613768076607614	30.3660765779157	5.68398109767048	50.2330797676211	-890.773009989919	40.2489712273726
2024-10-27 07:00:00	2024-10-27 09:00:00	50.6291719645248	0.613733245331443	30.3722782927628	5.6841002981691	50.2056517841855	-890.824330895533	40.2394818350699
2024-10-27 07:10:00	2024-10-27 09:10:00	50.7391520155443	0.613715404921696	30.4516602428073	5.68438161134586	50.192779878536	-891.071326937255	40.2184553665499
2024-10-27 07:20:00	2024-10-27 09:20:00	54.2739675195069	0.613697883090695	30.5124370483099	5.68480807048042	50.1874098768975	-891.242262359095	40.1999216851938
2024-10-27 07:30:00	2024-10-27 09:30:00	56.9126015772877	0.613648875060351	30.5173984201877	5.68494621921415	50.1873392320057	-891.710802988543	40.1987605299289
2024-10-27 07:40:00	2024-10-27 09:40:00	56.9126015772877	0.613607194341151	30.5471666514543	5.68510783651359	50.1847032293581	-891.935749135885	40.1813794779162
2024-10-27 07:50:00	2024-10-27 09:50:00	56.9126015772877	0.613544646714123	30.6029820850793	5.68501024691055	50.1872622311576	-891.063085261534	40.2042638450123
2024-10-27 08:00:00	2024-10-27 10:00:00	56.9126015772877	0.613553911376688	30.6312598201726	5.68535909133913	50.1846570819104	-890.773527109938	40.178454879315
2024-10-27 08:10:00	2024-10-27 10:10:00	56.9126015772877	0.613618132211413	30.6029820850793	5.68540729293507	50.1857454499041	-890.749913801744	40.1860008198665
2024-10-27 08:20:00	2024-10-27 10:20:00	56.9126015772877	0.613635813331786	30.5806559116293	5.68589245444505	50.1901638294234	-890.781873463095	40.2275117757858
2024-10-27 08:30:00	2024-10-27 10:30:00	56.9126015772877	0.613604220939527	30.5632911100572	5.68626535075815	50.1858476661855	-890.87797301368	40.2279159629711
2024-10-27 08:40:00	2024-10-27 10:40:00	56.9126015772877	0.613586699108526	30.5521280233322	5.68649557800692	50.1905945236126	-891.158174131305	40.2303761928173
2024-10-27 08:50:00	2024-10-27 10:50:00	56.9126015772877	0.613612079215249	30.5173984201877	5.68647514363573	50.1861618692405	-891.800217956534	40.2329543645762
2024-10-27 09:00:00	2024-10-27 11:00:00	56.9126015772877	0.613556115548961	30.5223597920655	5.68666122025826	50.1843901203613	-891.531082728029	40.2295668989848
2024-10-27 09:10:00	2024-10-27 11:10:00	56.9126015772877	0.613510771174189	30.5335228787905	5.68651341163997	50.1853073057005	-891.444418018014	40.2307896582111
2024-10-27 09:20:00	2024-10-27 11:20:00	56.9126015772877	0.613546415406206	30.6200029259961	5.68630147645767	50.1919862464561	-891.209166295658	40.2417473075285
2024-10-27 09:30:00	2024-10-27 11:30:00	56.9126015772877	0.61358813271288	30.6389520311932	5.6858156088249	50.2106235486906	-890.813919297463	40.2535483515542
2024-10-27 09:40:00	2024-10-27 11:40:00	58.0882500695851	0.613600928959157	30.6240679155599	5.6858094165912	50.2100565661262	-891.124560675886	40.2544003585811
2024-10-27 09:50:00	2024-10-27 11:50:00	59.4207076588259	0.613553566918997	30.6054627710182	5.68660660475708	50.1880055654615	-887.227633197058	40.2357650348679
2024-10-27 10:00:00	2024-10-27 12:00:00	59.4207076588259	0.613554097883573	30.5694928249043	5.68710371727809	50.1837248288655	-879.865580699251	40.223995585499
2024-10-27 10:10:00	2024-10-27 12:10:00	59.4207076588259	0.613587389362475	30.5583297381793	5.68686655472758	50.1873155795124	-881.333951620936	40.2365151069817
2024-10-27 10:20:00	2024-10-27 12:20:00	59.4207076588259	0.613593814033842	30.5521280233322	5.68669174797038	50.1885739546721	-881.340202868933	40.2379223855361
2024-10-27 10:30:00	2024-10-27 12:30:00	59.4207076588259	0.613565407429037	30.5422052795766	5.6867675409108	50.188685027614	-881.912773436034	40.2405605313009
2024-10-27 10:40:00	2024-10-27 12:40:00	59.4207076588259	0.613647282166623	30.5632911100572	5.68664363431457	50.1923870595949	-884.404942836282	40.2501317557314
2024-10-27 10:50:00	2024-10-27 12:50:00	59.4207076588259	0.613576238660195	30.6275075221137	5.68668237688326	50.199132533878	-884.463345538223	40.2495514968201
2024-10-27 11:00:00	2024-10-27 13:00:00	59.4207076588259	0.613573079644062	30.6525228425059	5.68665502698385	50.1922442497754	-884.475916136424	40.238792357195
2024-10-27 11:10:00	2024-10-27 13:10:00	59.4207076588259	0.613543319302684	30.6612782046432	5.68691002420812	50.1956262008209	-884.692375208762	40.2430632235792
2024-10-27 11:20:00	2024-10-27 13:20:00	59.4207076588259	0.613501213811825	30.6612782046432	5.68712241782385	50.2299304954499	-886.181678894994	40.2456390966828
2024-10-27 11:30:00	2024-10-27 13:30:00	59.4207076588259	0.613464364870265	30.6649992335515	5.68717257491677	50.2252185436847	-887.56611690828	40.2459049884078
